Mother tongue,Second language,mPersons,sPersons,Third language,tPersons
KHASI,ENGLISH,1431344.0,237173.0,KARBI/MIKIR ,122.0
KHASI,ENGLISH,1431344.0,237173.0,KUKI,2.0
KHASI,ENGLISH,1431344.0,237173.0,KURUKH/ORAON ,1.0
KHASI,ENGLISH,1431344.0,237173.0,LOTHA ,3.0
KHASI,ENGLISH,1431344.0,237173.0,LUSHAI/MIZO ,115.0
KHASI,ENGLISH,1431344.0,237173.0,MIRI/MISHING,4.0
KHASI,ENGLISH,1431344.0,237173.0,SEMA,2.0
KHASI,ENGLISH,1431344.0,237173.0,THADO ,17.0
KHASI,ENGLISH,1431344.0,237173.0,TIBETAN ,1.0
KHASI,ENGLISH,1431344.0,237173.0,TULU ,5.0
KHASI,GARO,1431344.0,2150.0,ASSAMESE,150.0
KHASI,GARO,1431344.0,2150.0,BENGALI ,35.0
KHASI,GARO,1431344.0,2150.0,HINDI ,271.0
KHASI,GARO,1431344.0,2150.0,NEPALI ,22.0
KHASI,GARO,1431344.0,2150.0,ENGLISH ,108.0
KHASI,HALAM,1431344.0,5.0,BENGALI ,1.0
KHASI,HMAR,1431344.0,135.0,BENGALI ,3.0
KHASI,HMAR,1431344.0,135.0,HINDI ,3.0
KHASI,HMAR,1431344.0,135.0,ENGLISH ,15.0
KHASI,KARBI/MIKIR,1431344.0,2560.0,ASSAMESE,198.0
KHASI,KARBI/MIKIR,1431344.0,2560.0,BENGALI ,3.0
KHASI,KARBI/MIKIR,1431344.0,2560.0,HINDI ,103.0
KHASI,KARBI/MIKIR,1431344.0,2560.0,MARATHI ,19.0
KHASI,KARBI/MIKIR,1431344.0,2560.0,NEPALI ,48.0
KHASI,KARBI/MIKIR,1431344.0,2560.0,ENGLISH ,246.0
KHASI,KARBI/MIKIR,1431344.0,2560.0,LALUNG ,2.0
KHASI,KHARIA,1431344.0,2.0,KARBI/MIKIR ,1.0
KHASI,KUKI,1431344.0,1.0,ENGLISH ,1.0
KHASI,LALUNG,1431344.0,31.0,ASSAMESE,3.0
KHASI,LALUNG,1431344.0,31.0,NEPALI ,4.0
KHASI,LALUNG,1431344.0,31.0,ENGLISH ,1.0
KHASI,LALUNG,1431344.0,31.0,KARBI/MIKIR ,2.0
KHASI,LIMBU,1431344.0,1.0,NEPALI ,1.0
KHASI,LOTHA,1431344.0,1.0,ASSAMESE,1.0
KHASI,LUSHAI/MIZO,1431344.0,217.0,ASSAMESE,2.0
KHASI,LUSHAI/MIZO,1431344.0,217.0,BENGALI ,53.0
KHASI,LUSHAI/MIZO,1431344.0,217.0,HINDI ,22.0
KHASI,LUSHAI/MIZO,1431344.0,217.0,NEPALI ,1.0
KHASI,LUSHAI/MIZO,1431344.0,217.0,ENGLISH ,64.0
KHASI,PAITE,1431344.0,1.0,ENGLISH ,1.0
KHASI,RABHA,1431344.0,45.0,ASSAMESE,2.0
KHASI,RABHA,1431344.0,45.0,GARO ,4.0
KHASI,SANGTAM,1431344.0,3.0,ASSAMESE,2.0
KHASI,SEMA,1431344.0,24.0,ASSAMESE,9.0
KHASI,SEMA,1431344.0,24.0,HINDI ,3.0
KHASI,THADO,1431344.0,67.0,BENGALI ,7.0
KHASI,THADO,1431344.0,67.0,HINDI ,3.0
KHASI,THADO,1431344.0,67.0,ENGLISH ,2.0
KHASI,TRIPURI,1431344.0,14.0,HINDI ,4.0
KHASI,VAIPHEI,1431344.0,3.0,HINDI ,2.0
KHEZHA,ASSAMESE,41625.0,6863.0,BENGALI ,9.0
KHEZHA,ASSAMESE,41625.0,6863.0,HINDI ,241.0
KHEZHA,ASSAMESE,41625.0,6863.0,MANIPURI ,4.0
KHEZHA,ASSAMESE,41625.0,6863.0,NEPALI ,3.0
KHEZHA,ASSAMESE,41625.0,6863.0,ANGAMI ,757.0
KHEZHA,ASSAMESE,41625.0,6863.0,AO ,2.0
KHEZHA,ASSAMESE,41625.0,6863.0,CHAKRU/CHOKRI ,373.0
KHEZHA,ASSAMESE,41625.0,6863.0,ENGLISH ,1241.0
KHEZHA,ASSAMESE,41625.0,6863.0,KONYAK ,1.0
KHEZHA,ASSAMESE,41625.0,6863.0,MAO,22.0
KHEZHA,ASSAMESE,41625.0,6863.0,POCHURY,1.0
KHEZHA,ASSAMESE,41625.0,6863.0,RABHA ,2.0
KHEZHA,ASSAMESE,41625.0,6863.0,SEMA,1.0
KHEZHA,ASSAMESE,41625.0,6863.0,ZELIANG ,1.0
KHEZHA,BENGALI,41625.0,12.0,HINDI ,1.0
KHEZHA,BENGALI,41625.0,12.0,ANGAMI ,1.0
KHEZHA,GUJARATI,41625.0,1.0,AFGHANI/KABULI/PASHTO ,1.0
KHEZHA,HINDI,41625.0,980.0,ASSAMESE,195.0
KHEZHA,HINDI,41625.0,980.0,BENGALI ,1.0
KHEZHA,HINDI,41625.0,980.0,GUJARATI,1.0
KHEZHA,HINDI,41625.0,980.0,MANIPURI ,26.0
KHEZHA,HINDI,41625.0,980.0,PUNJABI ,1.0
KHEZHA,HINDI,41625.0,980.0,ANGAMI ,17.0
KHEZHA,HINDI,41625.0,980.0,CHAKHESANG ,2.0
KHEZHA,HINDI,41625.0,980.0,CHAKRU/CHOKRI ,7.0
KHEZHA,HINDI,41625.0,980.0,ENGLISH ,396.0
KHEZHA,HINDI,41625.0,980.0,TANGKHUL ,9.0
KHEZHA,MANIPURI,41625.0,1637.0,ASSAMESE,7.0
KHEZHA,MANIPURI,41625.0,1637.0,BENGALI ,3.0
KHEZHA,MANIPURI,41625.0,1637.0,HINDI ,60.0
KHEZHA,MANIPURI,41625.0,1637.0,ENGLISH ,749.0
KHEZHA,MANIPURI,41625.0,1637.0,MAO,8.0
KHEZHA,MANIPURI,41625.0,1637.0,TANGKHUL ,1.0
KHEZHA,NEPALI,41625.0,6.0,HINDI ,2.0
KHEZHA,NEPALI,41625.0,6.0,CHAKRU/CHOKRI ,1.0
KHEZHA,NEPALI,41625.0,6.0,ENGLISH ,1.0
KHEZHA,TELUGU,41625.0,18.0,ASSAMESE,7.0
KHEZHA,TELUGU,41625.0,18.0,ENGLISH ,2.0
KHEZHA,ADI,41625.0,3.0,ANGAMI ,1.0
KHEZHA,ANGAMI,41625.0,3114.0,ASSAMESE,430.0
KHEZHA,ANGAMI,41625.0,3114.0,BENGALI ,1.0
KHEZHA,ANGAMI,41625.0,3114.0,HINDI ,47.0
KHEZHA,ANGAMI,41625.0,3114.0,AO ,1.0
KHEZHA,ANGAMI,41625.0,3114.0,CHAKRU/CHOKRI ,45.0
KHEZHA,ANGAMI,41625.0,3114.0,ENGLISH ,650.0
KHEZHA,ANGAMI,41625.0,3114.0,MAO,3.0
KHEZHA,ANGAMI,41625.0,3114.0,POCHURY,1.0
KHEZHA,AO,41625.0,6.0,ASSAMESE,1.0
KHEZHA,AO,41625.0,6.0,HINDI ,1.0
KHEZHA,AO,41625.0,6.0,ENGLISH ,2.0
KHEZHA,CHAKHESANG,41625.0,649.0,MANIPURI ,5.0
KHEZHA,CHAKHESANG,41625.0,649.0,ENGLISH ,33.0
KHEZHA,CHAKHESANG,41625.0,649.0,TANGKHUL ,34.0
KHEZHA,CHAKRU/CHOKRI,41625.0,1135.0,ASSAMESE,285.0
KHEZHA,CHAKRU/CHOKRI,41625.0,1135.0,HINDI ,6.0
KHEZHA,CHAKRU/CHOKRI,41625.0,1135.0,ANGAMI ,59.0
KHEZHA,CHAKRU/CHOKRI,41625.0,1135.0,ENGLISH ,83.0
KHEZHA,CHAKRU/CHOKRI,41625.0,1135.0,MAO,1.0
KHEZHA,CHANG,41625.0,3.0,HINDI ,1.0
KHEZHA,CHANG,41625.0,3.0,ANGAMI ,1.0
KHEZHA,ENGLISH,41625.0,11418.0,ASSAMESE,3447.0
KHEZHA,ENGLISH,41625.0,11418.0,BENGALI ,3.0
KHEZHA,ENGLISH,41625.0,11418.0,HINDI ,1001.0
KHEZHA,ENGLISH,41625.0,11418.0,MALAYALAM,1.0
KHEZHA,ENGLISH,41625.0,11418.0,MANIPURI ,564.0
KHEZHA,ENGLISH,41625.0,11418.0,TELUGU ,2.0
KHEZHA,ENGLISH,41625.0,11418.0,ANGAMI ,475.0
KHEZHA,ENGLISH,41625.0,11418.0,AO ,1.0
KHEZHA,ENGLISH,41625.0,11418.0,CHAKHESANG ,1.0
KHEZHA,ENGLISH,41625.0,11418.0,CHAKRU/CHOKRI ,238.0
KHEZHA,ENGLISH,41625.0,11418.0,LOTHA ,1.0
KHEZHA,ENGLISH,41625.0,11418.0,MAO,8.0
KHEZHA,ENGLISH,41625.0,11418.0,POCHURY,2.0
KHEZHA,ENGLISH,41625.0,11418.0,SANGTAM ,2.0
KHEZHA,ENGLISH,41625.0,11418.0,TANGKHUL ,27.0
KHEZHA,ENGLISH,41625.0,11418.0,YIMCHUNGRE,1.0
KHEZHA,ENGLISH,41625.0,11418.0,ZELIANG ,3.0
KHEZHA,KHIEMNUNGAN,41625.0,1.0,ASSAMESE,1.0
KHEZHA,MAO,41625.0,58.0,ASSAMESE,6.0
KHEZHA,MAO,41625.0,58.0,MANIPURI ,4.0
KHEZHA,MAO,41625.0,58.0,ANGAMI ,6.0
KHEZHA,MAO,41625.0,58.0,CHAKRU/CHOKRI ,2.0
KHEZHA,MAO,41625.0,58.0,ENGLISH ,6.0
KHEZHA,SANGTAM,41625.0,1.0,ASSAMESE,1.0
KHEZHA,SEMA,41625.0,2.0,ENGLISH ,1.0
KHEZHA,TANGKHUL,41625.0,121.0,ASSAMESE,2.0
KHEZHA,TANGKHUL,41625.0,121.0,HINDI ,1.0
KHEZHA,TANGKHUL,41625.0,121.0,MANIPURI ,1.0
KHEZHA,TANGKHUL,41625.0,121.0,ANGAMI ,2.0
KHEZHA,TANGKHUL,41625.0,121.0,CHAKRU/CHOKRI ,2.0
KHEZHA,TANGKHUL,41625.0,121.0,ENGLISH ,24.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,BENGALI ,2.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,BODO ,1.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,HINDI ,343.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,MANIPURI ,1.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,NEPALI ,3.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,SINDHI,1.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,ANGAMI ,7.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,AO ,142.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,CHAKHESANG ,2.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,CHANG ,124.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,ENGLISH ,2487.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,KONYAK ,3.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,LOTHA ,2.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,NISSI/DAFLA ,19.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,PHOM ,3.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,POCHURY,1.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,SANGTAM ,33.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,SEMA,3.0
KHIEMNUNGAN,ASSAMESE,61983.0,20809.0,YIMCHUNGRE,63.0
KHIEMNUNGAN,BODO,61983.0,1.0,ASSAMESE,1.0
KHIEMNUNGAN,HINDI,61983.0,865.0,ASSAMESE,376.0
KHIEMNUNGAN,HINDI,61983.0,865.0,NEPALI ,1.0
KHIEMNUNGAN,HINDI,61983.0,865.0,AO ,4.0
KHIEMNUNGAN,HINDI,61983.0,865.0,CHANG ,4.0
KHIEMNUNGAN,HINDI,61983.0,865.0,ENGLISH ,226.0
KHIEMNUNGAN,HINDI,61983.0,865.0,LOTHA ,1.0
KHIEMNUNGAN,HINDI,61983.0,865.0,SANGTAM ,2.0
KHIEMNUNGAN,NEPALI,61983.0,13.0,ASSAMESE,2.0
KHIEMNUNGAN,NEPALI,61983.0,13.0,HINDI ,2.0
KHIEMNUNGAN,NEPALI,61983.0,13.0,ENGLISH ,5.0
KHIEMNUNGAN,ANGAMI,61983.0,18.0,ASSAMESE,10.0
KHIEMNUNGAN,ANGAMI,61983.0,18.0,ENGLISH ,4.0
KHIEMNUNGAN,AO,61983.0,155.0,ASSAMESE,82.0
KHIEMNUNGAN,AO,61983.0,155.0,HINDI ,2.0
KHIEMNUNGAN,AO,61983.0,155.0,CHANG ,2.0
KHIEMNUNGAN,AO,61983.0,155.0,ENGLISH ,5.0
KHIEMNUNGAN,BHOTIA,61983.0,1.0,ENGLISH ,1.0
KHIEMNUNGAN,CHANG,61983.0,205.0,ASSAMESE,87.0
KHIEMNUNGAN,CHANG,61983.0,205.0,HINDI ,6.0
KHIEMNUNGAN,CHANG,61983.0,205.0,AO ,3.0
KHIEMNUNGAN,CHANG,61983.0,205.0,ENGLISH ,7.0
KHIEMNUNGAN,CHANG,61983.0,205.0,SANGTAM ,4.0
KHIEMNUNGAN,CHANG,61983.0,205.0,YIMCHUNGRE,5.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,ASSAMESE,3093.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,BENGALI ,2.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,BODO ,1.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,HINDI ,751.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,ANGAMI ,2.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,AO ,16.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,BHOTIA ,3.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,CHANG ,14.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,SANGTAM ,5.0
KHIEMNUNGAN,ENGLISH,61983.0,6377.0,YIMCHUNGRE,1.0
KHIEMNUNGAN,KONYAK,61983.0,4.0,ASSAMESE,2.0
KHIEMNUNGAN,KONYAK,61983.0,4.0,ENGLISH ,1.0
KHIEMNUNGAN,LOTHA,61983.0,9.0,ASSAMESE,7.0
KHIEMNUNGAN,PHOM,61983.0,8.0,ASSAMESE,4.0
KHIEMNUNGAN,PHOM,61983.0,8.0,ENGLISH ,1.0
KHIEMNUNGAN,RABHA,61983.0,1.0,ASSAMESE,1.0
KHIEMNUNGAN,SANGTAM,61983.0,56.0,ASSAMESE,20.0
KHIEMNUNGAN,SANGTAM,61983.0,56.0,HINDI ,2.0
KHIEMNUNGAN,SANGTAM,61983.0,56.0,ENGLISH ,4.0
KHIEMNUNGAN,SEMA,61983.0,3.0,ASSAMESE,3.0
KHIEMNUNGAN,YIMCHUNGRE,61983.0,49.0,ASSAMESE,17.0
KHIEMNUNGAN,YIMCHUNGRE,61983.0,49.0,HINDI ,1.0
KHIEMNUNGAN,YIMCHUNGRE,61983.0,49.0,CHANG ,1.0
KHOND/KONDH,ASSAMESE,155548.0,119.0,HINDI ,73.0
KHOND/KONDH,ASSAMESE,155548.0,119.0,ODIA ,5.0
KHOND/KONDH,BENGALI,155548.0,351.0,HINDI ,1.0
KHOND/KONDH,BENGALI,155548.0,351.0,ODIA ,1.0
KHOND/KONDH,BENGALI,155548.0,351.0,ENGLISH ,2.0
KHOND/KONDH,GUJARATI,155548.0,4.0,KANNADA,1.0
KHOND/KONDH,HINDI,155548.0,335.0,ASSAMESE,17.0
KHOND/KONDH,HINDI,155548.0,335.0,MARATHI ,2.0
KHOND/KONDH,HINDI,155548.0,335.0,ODIA ,69.0
KHOND/KONDH,HINDI,155548.0,335.0,SANSKRIT ,1.0
KHOND/KONDH,HINDI,155548.0,335.0,TELUGU ,7.0
KHOND/KONDH,HINDI,155548.0,335.0,ENGLISH ,114.0
KHOND/KONDH,KANNADA,155548.0,150.0,MALAYALAM,31.0
KHOND/KONDH,KANNADA,155548.0,150.0,MARATHI ,1.0
KHOND/KONDH,KANNADA,155548.0,150.0,COORGI/KODAGU ,4.0
KHOND/KONDH,KANNADA,155548.0,150.0,ENGLISH ,1.0
KHOND/KONDH,KANNADA,155548.0,150.0,TULU ,19.0
KHOND/KONDH,MALAYALAM,155548.0,26.0,KANNADA,4.0
KHOND/KONDH,MALAYALAM,155548.0,26.0,TAMIL ,2.0
KHOND/KONDH,MALAYALAM,155548.0,26.0,TULU ,1.0
KHOND/KONDH,MARATHI,155548.0,22.0,HINDI ,3.0
KHOND/KONDH,MARATHI,155548.0,22.0,ODIA ,2.0
KHOND/KONDH,ODIA,155548.0,73710.0,ASSAMESE,11.0
KHOND/KONDH,ODIA,155548.0,73710.0,BENGALI ,24.0
KHOND/KONDH,ODIA,155548.0,73710.0,HINDI ,891.0
KHOND/KONDH,ODIA,155548.0,73710.0,KANNADA,1.0
KHOND/KONDH,ODIA,155548.0,73710.0,SANTALI ,1.0
KHOND/KONDH,ODIA,155548.0,73710.0,TAMIL ,2.0
KHOND/KONDH,ODIA,155548.0,73710.0,TELUGU ,4174.0
KHOND/KONDH,ODIA,155548.0,73710.0,ENGLISH ,827.0
KHOND/KONDH,ODIA,155548.0,73710.0,GADABA ,9.0
KHOND/KONDH,ODIA,155548.0,73710.0,GONDI,98.0
KHOND/KONDH,ODIA,155548.0,73710.0,HALABI,24.0
KHOND/KONDH,ODIA,155548.0,73710.0,KOYA ,34.0
KHOND/KONDH,ODIA,155548.0,73710.0,KUI ,54.0
KHOND/KONDH,ODIA,155548.0,73710.0,PARJI ,246.0
KHOND/KONDH,ODIA,155548.0,73710.0,SAVARA,11.0
KHOND/KONDH,SANTALI,155548.0,1.0,ODIA ,1.0
KHOND/KONDH,TAMIL,155548.0,175.0,MALAYALAM,113.0
KHOND/KONDH,TELUGU,155548.0,25718.0,HINDI ,19.0
KHOND/KONDH,TELUGU,155548.0,25718.0,ODIA ,2792.0
KHOND/KONDH,TELUGU,155548.0,25718.0,ENGLISH ,133.0
KHOND/KONDH,TELUGU,155548.0,25718.0,GADABA ,2.0
KHOND/KONDH,TELUGU,155548.0,25718.0,KONDA,1.0
KHOND/KONDH,TELUGU,155548.0,25718.0,PARJI ,20.0
KHOND/KONDH,TELUGU,155548.0,25718.0,SAVARA,1.0
KHOND/KONDH,ENGLISH,155548.0,214.0,GUJARATI,1.0
KHOND/KONDH,ENGLISH,155548.0,214.0,HINDI ,73.0
KHOND/KONDH,ENGLISH,155548.0,214.0,KANNADA,1.0
KHOND/KONDH,ENGLISH,155548.0,214.0,MANIPURI ,1.0
KHOND/KONDH,ENGLISH,155548.0,214.0,ODIA ,50.0
KHOND/KONDH,ENGLISH,155548.0,214.0,TELUGU ,4.0
KHOND/KONDH,GADABA,155548.0,32.0,MARATHI ,6.0
KHOND/KONDH,GADABA,155548.0,32.0,ODIA ,1.0
KHOND/KONDH,GADABA,155548.0,32.0,TELUGU ,1.0
KHOND/KONDH,GADABA,155548.0,32.0,PARJI ,2.0
KHOND/KONDH,GONDI,155548.0,12.0,ODIA ,4.0
KHOND/KONDH,JATAPU,155548.0,7.0,TELUGU ,2.0
KHOND/KONDH,KONDA,155548.0,15.0,TELUGU ,4.0
KHOND/KONDH,KORKU,155548.0,5.0,HINDI ,5.0
KHOND/KONDH,KOYA,155548.0,3.0,ODIA ,2.0
KHOND/KONDH,KUI,155548.0,78.0,ODIA ,45.0
KHOND/KONDH,KUI,155548.0,78.0,TELUGU ,2.0
KHOND/KONDH,KUI,155548.0,78.0,PARJI ,1.0
KHOND/KONDH,PARJI,155548.0,435.0,HINDI ,2.0
KHOND/KONDH,PARJI,155548.0,435.0,ODIA ,297.0
KHOND/KONDH,PARJI,155548.0,435.0,TELUGU ,8.0
KHOND/KONDH,PARJI,155548.0,435.0,GADABA ,39.0
KHOND/KONDH,SAVARA,155548.0,34.0,ODIA ,22.0
KHOND/KONDH,SAVARA,155548.0,34.0,TELUGU ,2.0
KHOND/KONDH,TULU,155548.0,13.0,KANNADA,13.0
KINNAURI,GUJARATI,83561.0,3.0,HINDI ,1.0
KINNAURI,HINDI,83561.0,66142.0,ASSAMESE,1.0
KINNAURI,HINDI,83561.0,66142.0,BENGALI ,6.0
KINNAURI,HINDI,83561.0,66142.0,DOGRI ,5.0
KINNAURI,HINDI,83561.0,66142.0,GUJARATI,3.0
KINNAURI,HINDI,83561.0,66142.0,MARATHI ,16.0
KINNAURI,HINDI,83561.0,66142.0,NEPALI ,58.0
KINNAURI,HINDI,83561.0,66142.0,PUNJABI ,30.0
KINNAURI,HINDI,83561.0,66142.0,SANSKRIT ,37.0
KINNAURI,HINDI,83561.0,66142.0,URDU,23.0
KINNAURI,HINDI,83561.0,66142.0,BHOTIA ,23.0
KINNAURI,HINDI,83561.0,66142.0,ENGLISH ,19525.0
KINNAURI,HINDI,83561.0,66142.0,LADAKHI ,8.0
KINNAURI,HINDI,83561.0,66142.0,LAHAULI ,4.0
KINNAURI,HINDI,83561.0,66142.0,TIBETAN ,92.0
KINNAURI,KANNADA,83561.0,5.0,HINDI ,5.0
KINNAURI,NEPALI,83561.0,31.0,HINDI ,16.0
KINNAURI,SANSKRIT,83561.0,5.0,HINDI ,5.0
KINNAURI,TELUGU,83561.0,1.0,HINDI ,1.0
KINNAURI,URDU,83561.0,58.0,HINDI ,7.0
KINNAURI,URDU,83561.0,58.0,ENGLISH ,17.0
KINNAURI,BHOTIA,83561.0,13.0,HINDI ,7.0
KINNAURI,ENGLISH,83561.0,1291.0,HINDI ,823.0
KINNAURI,ENGLISH,83561.0,1291.0,MARATHI ,1.0
KINNAURI,ENGLISH,83561.0,1291.0,NEPALI ,3.0
KINNAURI,ENGLISH,83561.0,1291.0,PUNJABI ,2.0
KINNAURI,ENGLISH,83561.0,1291.0,SANSKRIT ,3.0
KINNAURI,ENGLISH,83561.0,1291.0,URDU,6.0
KINNAURI,ENGLISH,83561.0,1291.0,TIBETAN ,4.0
KINNAURI,LADAKHI,83561.0,2.0,HINDI ,1.0
KINNAURI,TIBETAN,83561.0,91.0,HINDI ,57.0
KINNAURI,TIBETAN,83561.0,91.0,ENGLISH ,7.0
KISAN,ASSAMESE,206100.0,351.0,HINDI ,129.0
KISAN,ASSAMESE,206100.0,351.0,NEPALI ,1.0
KISAN,ASSAMESE,206100.0,351.0,ENGLISH ,4.0
KISAN,BENGALI,206100.0,5867.0,HINDI ,246.0
KISAN,BENGALI,206100.0,5867.0,MARATHI ,1.0
KISAN,BENGALI,206100.0,5867.0,ODIA ,1.0
KISAN,BENGALI,206100.0,5867.0,PUNJABI ,1.0
KISAN,BENGALI,206100.0,5867.0,ENGLISH ,137.0
KISAN,GUJARATI,206100.0,1.0,ENGLISH ,1.0
KISAN,HINDI,206100.0,9984.0,ASSAMESE,43.0
KISAN,HINDI,206100.0,9984.0,BENGALI ,41.0
KISAN,HINDI,206100.0,9984.0,GUJARATI,1.0
KISAN,HINDI,206100.0,9984.0,MARATHI ,9.0
KISAN,HINDI,206100.0,9984.0,ODIA ,5857.0
KISAN,HINDI,206100.0,9984.0,SANSKRIT ,1.0
KISAN,HINDI,206100.0,9984.0,TELUGU ,1.0
KISAN,HINDI,206100.0,9984.0,ENGLISH ,855.0
KISAN,HINDI,206100.0,9984.0,KHARIA ,2.0
KISAN,HINDI,206100.0,9984.0,KURUKH/ORAON ,8.0
KISAN,HINDI,206100.0,9984.0,MUNDA,8.0
KISAN,MARATHI,206100.0,11.0,HINDI ,7.0
KISAN,ODIA,206100.0,148622.0,BENGALI ,8.0
KISAN,ODIA,206100.0,148622.0,HINDI ,30641.0
KISAN,ODIA,206100.0,148622.0,PUNJABI ,1.0
KISAN,ODIA,206100.0,148622.0,SANSKRIT ,37.0
KISAN,ODIA,206100.0,148622.0,TELUGU ,1.0
KISAN,ODIA,206100.0,148622.0,URDU,1.0
KISAN,ODIA,206100.0,148622.0,ENGLISH ,4946.0
KISAN,ODIA,206100.0,148622.0,HO,5.0
KISAN,ODIA,206100.0,148622.0,KHARIA ,48.0
KISAN,ODIA,206100.0,148622.0,KURUKH/ORAON ,35.0
KISAN,ODIA,206100.0,148622.0,MUNDA,19.0
KISAN,ODIA,206100.0,148622.0,MUNDARI ,19.0
KISAN,ODIA,206100.0,148622.0,TULU ,1.0
KISAN,PUNJABI,206100.0,3.0,ODIA ,2.0
KISAN,SANSKRIT,206100.0,5.0,ODIA ,5.0
KISAN,SANTALI,206100.0,1.0,ODIA ,1.0
KISAN,TELUGU,206100.0,1.0,ENGLISH ,1.0
KISAN,ENGLISH,206100.0,1156.0,ASSAMESE,1.0
KISAN,ENGLISH,206100.0,1156.0,BENGALI ,18.0
KISAN,ENGLISH,206100.0,1156.0,HINDI ,581.0
KISAN,ENGLISH,206100.0,1156.0,MALAYALAM,1.0
KISAN,ENGLISH,206100.0,1156.0,MANIPURI ,2.0
KISAN,ENGLISH,206100.0,1156.0,ODIA ,247.0
KISAN,KHARIA,206100.0,42.0,HINDI ,3.0
KISAN,KHARIA,206100.0,42.0,ODIA ,23.0
KISAN,KHARIA,206100.0,42.0,KURUKH/ORAON ,1.0
KISAN,KURUKH/ORAON,206100.0,99.0,HINDI ,17.0
KISAN,KURUKH/ORAON,206100.0,99.0,ODIA ,24.0
KISAN,KURUKH/ORAON,206100.0,99.0,ENGLISH ,2.0
KISAN,MUNDA,206100.0,6.0,ODIA ,3.0
KISAN,MUNDA,206100.0,6.0,ENGLISH ,1.0
KISAN,MUNDARI,206100.0,3.0,ODIA ,3.0
KOCH,ASSAMESE,36434.0,10907.0,BENGALI ,1347.0
KOCH,ASSAMESE,36434.0,10907.0,BODO ,133.0
KOCH,ASSAMESE,36434.0,10907.0,HINDI ,1441.0
KOCH,ASSAMESE,36434.0,10907.0,MALAYALAM,1.0
KOCH,ASSAMESE,36434.0,10907.0,NEPALI ,9.0
KOCH,ASSAMESE,36434.0,10907.0,ENGLISH ,244.0
KOCH,ASSAMESE,36434.0,10907.0,GARO ,309.0
KOCH,ASSAMESE,36434.0,10907.0,KHASI ,1.0
KOCH,ASSAMESE,36434.0,10907.0,MUNDA,1.0
KOCH,ASSAMESE,36434.0,10907.0,RABHA ,17.0
KOCH,BENGALI,36434.0,7272.0,ASSAMESE,524.0
KOCH,BENGALI,36434.0,7272.0,BODO ,4.0
KOCH,BENGALI,36434.0,7272.0,HINDI ,293.0
KOCH,BENGALI,36434.0,7272.0,NEPALI ,13.0
KOCH,BENGALI,36434.0,7272.0,ENGLISH ,84.0
KOCH,BENGALI,36434.0,7272.0,GARO ,789.0
KOCH,BENGALI,36434.0,7272.0,KHASI ,4.0
KOCH,BENGALI,36434.0,7272.0,RABHA ,1.0
KOCH,BENGALI,36434.0,7272.0,TRIPURI ,22.0
KOCH,BODO,36434.0,31.0,ASSAMESE,17.0
KOCH,BODO,36434.0,31.0,BENGALI ,1.0
KOCH,BODO,36434.0,31.0,HINDI ,1.0
KOCH,BODO,36434.0,31.0,GARO ,2.0
KOCH,GUJARATI,36434.0,1.0,HINDI ,1.0
KOCH,HINDI,36434.0,1499.0,ASSAMESE,334.0
KOCH,HINDI,36434.0,1499.0,BENGALI ,228.0
KOCH,HINDI,36434.0,1499.0,BODO ,3.0
KOCH,HINDI,36434.0,1499.0,GUJARATI,1.0
KOCH,HINDI,36434.0,1499.0,MARATHI ,34.0
KOCH,HINDI,36434.0,1499.0,NEPALI ,7.0
KOCH,HINDI,36434.0,1499.0,ODIA ,1.0
KOCH,HINDI,36434.0,1499.0,ENGLISH ,174.0
KOCH,HINDI,36434.0,1499.0,GARO ,107.0
KOCH,HINDI,36434.0,1499.0,KHASI ,4.0
KOCH,HINDI,36434.0,1499.0,RABHA ,1.0
KOCH,MARATHI,36434.0,3.0,HINDI ,1.0
